All this rain is starting to piss me off! Wheres the summer sun!? ,0
im so not feeling good today, my stomach has this terrible cramp in themiddle of it that is just puttin me in horrific pain ,0
@KimBerry29 me too mama!! Here till 6 ,0
im sooo tired of the same old same!!! ,0
So want to play Sims 3  ,0
ugh.. just landed in sacremento with only 3 hours of sleep under my belt.. wec fight is on sunday! ring girl time. im sooo tired ,0
@Stonewallone - I really hope that was an accident now that I've looked at your profile. I thought we were cool. ,0
@cartoono not in Somerset there wasn't.. rain ,0
fought with ma buddy     feeling very sad..,0
needs to find a house to rent close to campus  late morning, no luck,0
@lifeofcyn oh god me too I have horrible scars from bug bites! All over my legs ,0
@mutedsummer well done cog, you gonna leave me for college though? ,0
    i couldnt even have one fairytale night,0
I found no yeezys ,0
Has a wicked headache. ,0
Trapeze school: FAIL. Disappointed. Guess someone who is afraid of heights shouldn't try hanging 25 feet in the air. ,0
sprained my left ankle AGAIN towards the last bit of my run this morining. there goes the fitness regime that i so painstakingly planned ,0
I just got done Packing for my twip. Gah?! I have to get up at 4:30 am for my plane ride.  i will miss you guys  lol,0
Robes are inconvenient for so many things  i wish i was still in bed.,0
@LilDroppa I gave u a shout out yesterday on follow fridays and u didn't return the love!!!! ,0
@simplytweet its very strange  like this tweet  http://bit.ly/3Q5Djx with word &quot;mbance&quot; - not possible to find this via twitter at all ,0
all dressed up and nowwhere to go ,0
Got a headache ,0
Went to Troy for the first time in 2 months to pick up comics today. I'm depressed at how much Aquilonia changed  I miss Marc,0
LA, Thank you for a sold out @ZTRIP show!! Sorry, if you were one of the 400 who couldn't get into our almost secret show. ,0
@sammmiebby me too  at least you should come visit this summer at the very least!!!!,0
(RSI) hand pain when playing Xbox today as well ,0
i really wish my computer didnt get a virus  ,0
  6:30...what's wrong wit it?,0
I need my bed ,0
I did however figure out why I don't like housework... cause it never stays done.. 3 min after I finish it is messed up again ,0
@GemmaLyons i went grande toooooo!  im really good thanks, you? i missss you though  my exams finish on thurs, do someting week after? x,0
Feels so good to b home! Missing my family already ,0
Learning the art of the chainsaw is held up by the chainsaw being broken ,0
@Jayde_Nicole aww i was really hoping it would be me ,0
no  i missed the last couple of years  i had the money to go and everything but i never found a way there :/,0
weather  looks like shittt ,0
@millzz123 a banana hey? i hate banana's ,0
it's sunny again, and so i am sad  for the sake of my happiness please rain,0
headache.headache.headache. Not conducive to writing a case study ,0
FFS! GAWGE SHUT UP!  sorry ,0
@_CorruptedAngel Oh no, still feeling the effects of last nite? Poor you ,0
Half time and it's 1-1. Kevin Kilbane, what are you doing to us. ,0
@planethealer @Ali_Sweeney You are truly inspiring, I don't know how you juggle so much.  I wish I had the physical energy to do the same ,0
gets tissues out bye bye Primeval ,0
@ShiningSamy Y did u have to stain my favorite jeans ,0
text me 830-556-6939 anyways. i might miss half of gradutation  i gotta work. srry friends ...,0
Yun told mary to take me to get checked for swine flu ,0
@mattwilsonmcp Next time, don't do it so early! ,0
@LolaAM I feel bad for the black girl who doesn't like her breast cause she was molested or self conscious about them ,0
@paulabelen i know  but my &quot;super&quot; school is &quot;super&quot; stupid and makes me feel &quot;super&quot; angry,0
Dropping off the rental and then going to the airport  toodles puerto rico,0
maybe @sawplove will feel better if i tell her i just saw one of those donkey horses painted all zebralike in tijuana...  ,0
I feel like I should have a hang bag or a fanny pack when I walk these dogs ,0
Sad day my dog Ca$h passed away. I will miss him very much.  http://mypict.me/2OH3,0
@galaxydazzle @tommcfly, your birthday plans are ruined now, we made a picture of how you'd look on your birthday now the photos leaked! ,0
@daewoowalker Bring me one (when you bring my imaginary pizza). Thanks ,0
@mcr_rocks_alot its like a little nick name ,you dont like it ,0
I hate Fido/Rogers and really wish there was another choice for Canadian iPhone users ,0
got back from soccer, we lost again ,0
no tv because of the weather ,0
We had DQ for lunch. I didn't score anything cool today at the antique stores. ,0
@geraldplaysbass Not on my diet but fried plantains are the bomb. Been missing you guys the last few weeks. Have another appt. this wed. ,0
@mileycyrus why wont u respond?.... ,0
pretty sure I have a cavity.  just let me get through june.  ,0
Wifi not reaching back porch ,0
@shell524   We were going to come in for dinner tonight but Ben said LOL NO to vegetarian food.  BAH.  But we'll see y'all @ D&amp;D.,0
The only day of the week with cold damp weather, they had to have the event in the park .. and I brought no jacket  #fb,0
taking my cell phone in for repairs ,0
@AlanCarr brilliant! is there somewhere i can email you again? im not too well at the moment, dunno whats up..my tummy is really bad ,0
Missed Jason so much while he was working today  Seeing him tomorrow though :O,0
@JonnyDavenport I had hay fever one time. It was pretty bad  I feel for u,0
OMG just heard about Professor Motwani ... so sad ,0
Just woke up from my nap....late   ah well, let's get this day rolling!!!,0
@ddlovato why wont u respond?.... ,0
@matty_clark  aw i wish i could have gone! ,0
no one wants to follow me, i only got it today  im exciting and insighting,0
calderão do huck sucks. and i cant find my remote control ,0
I just seen the finest white guy ever! But he had a girlfriend, so sad! ,0
@caige I can't belive warped tour have stolen you for the entire summer. Im well upset about it  No good shows in england now,0
@cupcakerehab Poor puppy. I'm sure he appreciates all your concern and love. When I was a vet tech some owners didn't give a crap ,0
sleepy yet so much on my mind ,0
my feet hurt  got my fluffy pink slippers on now XD,0
I played my PS3 on the HD TV downstairs today. It was orgasmic  Now I'm torn between this http://bit.ly/GnuZn and this http://bit.ly/R4S1f,0
@mileycyrus  really thank u 2 make me this ,0
Sims 3 keeps crashing  But it is sooooooo cool!,0
man I haven't been this mad since......february and im mad and I can't enjoy my fuckin cinammon toast crunch ,0
@thepresidentJx3 I'm in havasu falls right now. Won't be back till tues ,0
this barley stick is making me feel sick... ,0
Going into Online Video: syndication, scale, economy panel... No time to charge ,0
@brigwyn ...That bitch. Stole my dream pet. ,0
@doboszj oooh, so lucky!  wish I could come! ,0
@bdb4eva Hey, apparently we're leaving earlier than I thought we were. So back to my original statement: I can't come to the party. ,0
I don't think the sun is coming back any time soon ,0
@candicekei i'm at work till late,  what did he say?,0
I hate being hungover  but what a fun night!!,0
Bored doing my tons of laundry ,0
ipod is officially deader than dead. time for an upgrade. music has been somwhat backed up. I still think I lost some tracks ,0
[-O] @ryanneumann, I wish I was at your bbq man  I am at work instead http://tinyurl.com/n8y6mw,0
#Alchemilla show tonight CANCELED. Sad and sorry ,0
@carolofbells22 &quot;Lemmings&quot; I don't have it on my CD  but it's a good song!,0
extra credit for history is golden! scared about algrebra 2 final...i have a 91 and if i mess up im screwwwwweedxddddddd ,0
teeth. * wow. plus im sick of school. but i cant escape it. all summer. ,0
Hmm, still think the Palm Pre is awesome, but my accelerometer doesn't seem to be working. Can't get it to go horizontal on me. ,0
Chasing Internet today ,0
@lurkingly Totally. ,0
Time is going by soooo slooooowwww  I am sooo hungry!,0
Dragon injured his tail and needs surgery. Poor Puff  #fb,0
Working this whole beautiful weekend ,0
@Wolfs_Rain Sims 3 huh? How is it? I have to wait a little while until I can play it ,0
@shrnclrk  that's not very nice!!! (she says chuckling to herself),0
[-O] @doboszj oooh, so lucky! wish I could come!  http://tinyurl.com/m8wga4,0
where did the sun go?  i was hoping to layout today and read in the sun.. buggers #fb,0
I found the graduate program I want to attend! Unfortunately, it's apparently next to impossible to get in.  http://www.media.mit.edu/,0
@mandlecreed Sounds nice. My garlic TTD ciabatta I had was delicious but Sainsbury's raised the price by 10p ,0
I hate myself when i do stupid jokes ,0
Just got home from a work.. and not looking forward to it tomorrow morning! Oh and tomorrow night! Great ,0
Looking like rain again do not fancy walkies ,0
i hate when irn bru is too fizzy. it just kinda.. froths in yer mouth. especially when its in a can and you can't shake it ,0
just lost playing the price is right dvd game to a 8 year old ,0
Oh man!  Wi-fi Modem is on the fritz again.Which means no Internet for a week or two. Thank You Steve for the iPhone,0
@mileycyrus Miley the song you sing with Nick is beautiful, you know that the rumors have started to arise about you  ,0
where did the sun go? ,0
@woahhMandyyx It's not like before I went to bed I thought, &quot;Hm.. I'll kill Johno in my dream, tonight!&quot; :') Not my fault I killed him ,0
Trying to convert my ham sandwich onto a Mikcey D's double cheeseburger meal with my mind. The Force is not strong with this one... ,0
@starfish1211 and i had to take it out ,0
@shaunarawrr_x yes ,0
It has finally come to an end ,0
ended up having to work ALL day by herself ,0
@AngelicVampira I'm voting my ass off,but it seems we have low chances to make him no.1.  enjoy the movie!You gotta tell me how it was..,0
@ryanmrichards already finished the Atlanta stop ,0
I have to get ready soon  hate work,0
@rainnwilson I'm afriad air-beam is already reserved for the construction industry.  Sorry ,0
@Sinknitty It wasn't renewed...   There is talk of a full-length movie though.,0
who is the real kristen stewart??? please please help me!!! I´m realy desperate!   realy like her....,0
i'm back in um, rainy ...Swindon  I miss Newquay already. Trying to sort out my new bedroom furniture before some much needed sleep x,0
my brother is hitting me  hah,0
CAN SOMEBODY TELL ME HOW TO SWITCH MY BBM CONTACTS TO MY NEW PHONE W/O HAVING TO HIT UP EVERY1 AGAIN. HELLPPP Please ,0
@sfannah That's gay  I guess you just have to pay for them then, get a different contract or send less ;p Done any revision yet? x,0
waiting for Sarah to arrive and missing hubby too much for my liking! ,0
Poor strategy by Dhoni.. he should have come at no.4 or 5.. he wasted the middle overs with Gambhir ,0
wearing all black today, with lime green nails...its not a very chipper day..its gray and not really all that warm outside! ,0
I'm missing my computer. Damn it ,0
@stolenrain You said that last week and you never did ,0
@RobKardashian u just nevr kno. I H8 storms &amp; flyin; accidents happen  Surprised yer NOT hungry, LOL!!!,0
did exactly what she always does with men..gave him another chance. Shoot now @5:30. Hmph. Blessings ,0
my ankle hurts ,0
my god the weather is unbelievable. i was sunbathing yesterday!! i want it to go awayyyy ,0
What is it with my library and saying they have a book and it not being there? ,0
Ya tuu vida y tu me importa un pinchii Bledoo...  It hurts but I can't be bad anymore... ¬¬ :'(,0
@koist ah ha ha ha, I really shouldn't be laughing but I am.  Second thoughts @Bass_ please don't send on to me thanks ,0
So tired I gave my dog a bath at 5:30 this morning  don't ask.,0
Hi guys. Well, Today I have had a really boring day. I fell on my coccyx again so I can not skate for a while. And that sucks!! ,0
@whydowork Hey my password is not working and forgot password doesn't recognize me  Can you reset me? &quot;mcannon&quot; (http://www.whydowork.com),0
@apraalii i dont think mr twitter is ever going to work for me again ,0
 i want a house,0
awww we found my geri halliwell album today but it almost exploded my mac  so i cant listen to itt ,0
@robwegner I saw the one in Singapore when still under construction BUT haven't been back since ,0
Ive seen 2 dead animals today. ,0
@_Chardonnay_ WHY DID YOU RE-TWEET THAT! I WAS ROOTING FOR LEBRON DAMN IT ! LOL ,0
@mileycyrus btw, can't wait for you to come back to NJ! =] i couldn't get tix last time ,0
@appoleryk mamayang 8. and yes, tomorrow na  i thought postponed classes nationwide.,0
@QueenieCyrus wow you're lucky! i only have 42  i can never get more tho lol c,0
@HeathersnotBSC I have to split w/my mom! ,0
do not feel well ,0
I just remembered .. opening the pool is hard work. ,0
@wahseiluj awh.  one day...,0
@gfalcone601Gio, I always talk to you, but you never answer me. How sad ,0
Laying down before I have to go to work. Worked on a new form and weapon form today.  Foot still hurts ,0
Luckily pete has maz orientated head gear for the scrabble off! Myself and nick are bring up the rear  http://yfrog.com/7hhekj,0
its prob just the senioritis. and if your up now its not even that late! i used to wake up in the PM's. talk about lazy ,0
@jamiemcflyx thats shit. Why the hell are @mileycyrus tickets so expensive. Great. Now i can't go. Totally ridiculas price! ,0
I miss the podcast last night    I was at work..and I miss CC..I have to set my cell for CC tweets!!!!,0
@Misha_C aww.. woulda loved to hear beat again live for the 1st timee  ahhhh ,0
Yes.  i was a feast fit for a mosquito.,0
@andrewpycroft i had a beanbag when i was little, but i dont anymore. my cousin weed on it ,0
really want a bike thought about going to pool but know its full of kids  plus did you know $4 to get into the city pool?!?!,0
@Cheyennie Hope your day gets better. At least you're not older than Tetris. ,0
Ban pakistani commentators. Biased sons of bitches.  No fair. #t20,0
No one showed up at work so everyone was sent home and coming back at 3, inb4 thunderstorm &gt;__&gt;. Also I have to work all day on Saturdays ,0
Not procrasting for once in my life..getting a head start on moving out the first apartment ,0
No flying no diving, Weather ,0
@Chocs2000 still mash  how are u both? x,0
Filming the whole day cant look at a camara anymore ,0
wtfffff I didn't wake up to my alarm  fucking late.,0
@Ray_keogh  Whatever lol. What ya see?,0
Getting ready to try and show up at work and get someone to go home! im broke ,0
I've not felt this unwell in a long long timee, swine flu I think. Everyone is ignoring me ,0
I don't think I've ever disliked someone this much ,0
30 more minutes of my life! Wait, wtf. What am I doing after this?? ,0
im worried, kates plotting against me! ,0
Ugh! Back 2 work!  4 1/2 more hours! Ahhhh!,0
@switchfx  if only that would work.. ticks are the worst creatures on the planet, nothing kills them..,0
BY THE WAY every1  knows how much I hate Spam, RIGHT? Well I always try 2 be kind but PLS Don't seen IT IN A DM! I've lost &amp; droped ppl! ,0
I definitly don't feel well today at alll.... I just want to crawl back into bed and sleep for the rest of the day ,0
@goodhealth Wow!! This really surprises me. I thought one bite of anything wouldn't do too much damage.   Bummer!,0
come on!!!!!! daddy and little sister are dinning without me!! mommy is not here tonight  and big sister is coming back tomorrow!!! awsome,0
gettin ready for work  hopefully datsyuk can add some spark to the wings tonight,0
With Nick Jonas writing a song! Blah blah blah!!! Ok, I'm jealous. ,0
Oh no, bad news! Dentist says my wisdom teeth need to come out this year ,0
On my way home. ,0
ughhh!!! ,0
@kfrags are you going to the gym today?? or are you at spin. &lt;--gay i have SUCH a bad sore throat. ,0
AAAHHH I'M SICK OF MY BLOODY SLOW INTERNET!! I have living in the middle of nowhere ,0
@newO_nyboR I know  I was so gutted, I really wanted to go!,0
Hoping it'd be a bit warmer out today. I guess no beach tanning for me ,0
@KimKardashian I had veryyyy long hair like yours I chopped it off 2 years ago n it's barely growing  don't do it!!,0
Who said Florida is the 'SUNSHINE' state? 2 weeks in a row with storms  Anelitha,0
@phillycariaso I would but i didnt drive in today ,0
It's hot outside  I want to go swimming and I'm at a swim meet, ironic huh?,0
Wow the WNBA opening is going to be a good game.  #L.A.Sparks play Detroit Shock with no #CandaceParker  &lt;*Tiffany,0
AT&amp;T service sucks right now   Bad AT&amp;T!,0
@Lazybuttons  i still have an agp slot, i would have to get at least a new mobo also.  ,0
@darch4ever awwz that sucks!!  i hope u get ur tickets and ur dad's car gets fixed!,0
my love is for eternity no matter what obstacles stand in the way it comes.xxxx  I'm cuddly! ,0
@Suai i have absolutely nothing to wear ,0
@AlanCarr I bloody love you! Cant wait for the new show  But I love Britney too so abit gutted that you said that joke  x,0
Man. I miss my fam. Especially my daughter. Haven't been with them since Thursday. ,0
Ow tummy hurt laying on couch while girls shop ,0
my eyes are all red and blotchy ,0
@djsterf Stuck at home hoping that I don't get a call from work until Monday ,0
http://twitpic.com/6repy - i miss u soooooo much  love u Jaime ♥,0
i'm trying to upload a pixies album &amp; it won't go on ,0
I'm going to miss the Bar Mitzva in the kibbutz  ho well, I guess I'll have fun in somewhere else instead- Kfar Saba (:,0
Going to get a battery. Someone came with me! I'm scared of autozone on my own! ,0
iv eaten too much ,0
@Lucy_nessa yesss! i tried them on! aghhh! they're gorgeous  i would've got it for prom if i'd of known before ,0
is sick of people that lie to get something they cant have. its not fair. i feel used.  ,0
Ewwww gloomy day ,0
@DavidArchie you know what i like the way you sing the national anthem. your voice is awesome! i wish have that voice to.. ,0
Chilling in the garden. Weather still reasonable, but it looks like rain soon. ,0
is gettin ready to head to Corbin's Memorial Services in Rio.. ,0
@MissMelissa83 sweet, I'm from north Carolina, small town, boring kinda crap ,0
Saturday night fever...proper fever..  ,0
last night was fun, i miss my @gorillaglo and @heatherholley a whole lot though ,0
@wmutia just trying how to ask a question.. most of the celebs i was looking for is not on twitter.. or baka fake   hehehe,0
urgh i hate washing dishes ,0
@ssashimii I only did 25 minutes of skipping ok! ,0
@helenmirren love your work - trying to get tickets for Phedre, missed out on cinema link up ,0
@TraceCyrus ANSWEEEEER ME TRACE, PLEASE! I LOVE YOU SO MUCH, I LOVE ALL THE METRO STATION GUYS, PLEASE, ANSWER ,0
@StarMoe yeah... is making me cry ,0
Back to NY, feeling heavy hearted.  I am going to really miss my DC family ,0
Up at my dads trailer. wireless is not working ,0
@tontino Did you sell it before the Firmware update? ,0
i'm burnt  annd i have to work at mcdonalds 4-close .. im goin to hate it   &lt;3 you all,0
@cynicalvillain we don't have jason's deli here in LA  ,0
I'm bored nobody's online ,0
@BrianDotson Yeah but the model couldnt make it ,0
@jorgEsk I'm a poor soul. I live in the projects of Dallas. ,0
Having a he'll of a time except it's raining. ,0
Back from my outting, still missing Nadine tho ,0
Thanks @GeneralProfound @Azleen I've never seen JAG. Maybe i should watch it. Although... I've never watched Lost either.    ,0
@drunkdaze But, for a moment there, I really thought I saw five ,0
@errell00 hi errol!!!!! im sooooo sorry i didnt get ur message about UP!  it was sooo cute too,0
Oh godd, i dont think i felt so sick in my lifee  Never drinkking again.,0
had a great time seeing Cirque Du Soleil yesterday on the field trip, but my stupid cold is still going! ,0
@DJTLaC STFU! @JaviLovesPizza i've got 2 years left ,0
@RMyfanwy YOU SUCK!!! I love L.B! ,0
Bodies found from the missing Air France plane..  http://tinyurl.com/qorsro,0
@Chilosa09 another thing I do not have. There goes my perfect ponytail. ,0
.. What do I wanna wear today!? Hmmmm .. I don't know  ugh this is like the hardest part of the day!!,0
just passed the place where my old church camp used to be. sadness. ,0
@BarbEarly So Buffalo plays second fiddle to the third world. How sad for you.  And me, too. (,0
@Spoked Yup  They wont be back until some time tomorrow afternoon... I am so bored! What are you raiding tonight?,0
awwww, no Alex on summer tour!  i hope he rejoins David after the summer!!,0
what happend to this great day its sunny now ,0
@Mcfeh read my tweets between a girl called bethany  xx,0
Front brakes ok. Back brakes are bad. Rick doesn't know how to do back brakes &amp; if you do it wrong....So... back to the mechanic I go. ,0
packing stuff for my trip.. i want new music ,0
doesn't want to packkkkkk ,0
WTH? The funimation video page is still 'down for maintenance'. Starting to get suspicious now ,0
Just saw a dead body about 10 yards from him flipped suv. ,0
have i ever told everyone how much i HATE miley cyrus.  GAHHHHHHHHH.,0
@ncvbxfgf Oh dear. I hope everything will be okay soon ,0
@danudey Can't, its my friends birthday BBQ right after work. Sometimes it feels like Tweetups are always when I can't attend. ,0
ughh , sickk.  -.- need shoes for grad and accessories. NEW BATHING SUIT!! need it for tuesday water park ,0
i need inspiration ppl plz help anyone ,0
I'm worried my plants aren't getting full sun on my windowsill. Crap ,0
@Raven12 Still, it's not the est to be around all that noise if your head is bothering you  Hope u feel better @loretin Aren't we all?? xD,0
heeey im doing homework.. -_-... which sucks...  big history project,0
Soooooooooo booorrreeddd!!.... got no summer plan for the rest of the month... ,0
Getting all my files in order so I can redo windows on this pc, I don't think it's fixable.. I can't open things now that I use often. ,0
@TeamKalitta  rain go away thats B/S GUYS....,0
@HoptonHouseBnB sorry Karen tweetdeck said I'm over capacity  Chilli and garlic work well with lamb as it cuts through the fattyness ,0
@Stormyiz i do i do. sadly i can't walk to texas station and back on my lunch break ,0
@ilcapourgu Same here. I moved my daughter out of my school. ,0
I HATE being a girl right now. Cramps=death! Owwww! ,0
@sjes I HAD TO TELL SOMEONE. I'M SORRY ,0
guess where i am, yep in the er ,0
Kind of bummed. I didn't know they were doing a pre Tony's concert. I've missed half of it. ,0
am watching dog the bounty hunter seeing as there is nothing else to do ,0
kar wont text me back ,0
Just saw a dead body about 30 feet from his flipped suv. ,0
Heading out of town &amp; forgot my gigabeat  all terrestrial radio the whole way? Boo.,0
Looks like tonight consists of Wasabi at 8, Silent Disco/Sin City from 11ish, not sure between. Tav? Brunswick? But not the beach, alas. ,0
@raemakk hahaha, nice to know. I remember I left my old ink cartridge on mine and it went a bit colourful. maybe it got thrown out ,0
aww thanks @Ms_Doy.... but its getting here.. ,0
7 and a half hours down, 7 and a half to go at work ,0
It looks like imma be pullin a all nighter @ this hair salon ,0
i have a massive headace that wont go away....   ,0
OW! I smashed my thumb in the door. ,0
@missbrianne my uncle who's a plastic surgeon sent it to me..(he burned it so there's no name on it  ),0
Yeah... Real shitty way to begin the day... Idk wtf I was doin yesterday ,0
thout of this min. y cant it always be night if it was allwayds night then the sun would never bother me ,0
RAAAAAGE!!!!! I'm sick.    Great way start my summer, eh? Just like last summer.,0
@cavorting Shhhh, do you have to give away all my secrets ,0
@Shanterrelle I know...  *sigh* keep me n u prayers? Ok.,0
Everyone is graduating today! Aww, making me think of my high school graduation. ,0
says i just add my brother!  patay makikita nya kalokohan ko! haha http://plurk.com/p/yxu6u,0
My trip to LA got cancelled due to a health issue of a relative… ,0
i had a dream i lost my 7 month old nephew in a mall and i wouldn't let myself wake up till i found him...but i didn't  ...i sadly woke up,0
My head has been increasingly aching over the past couple of days. Cannot determine correlation to my sleep pattern or anything. ,0
@DavidArchie what's your favorite brand of cereal? This is a  question that haunts me at night ,0
http://twitpic.com/6reze - aghhh i can't believe i forgot about this today!! ,0
@jazupurlife they are m HEROES♥ i wish i could go to a concert but i cant ,0
should i depot all my mac blushes i have like a good 15.. but if i want to take one on the road with me i can't  ...decisions , decisions,0
Xitlalic popped my ballloooon ,0
Looks like rain today.....  ,0
These guys will be my undoing   http://yfrog.com/3o2kxj,0
day 4 of 6 of work...it's so much harder to go when it's SO nice outside! ,0
@saranya_s My dish tv  stopped working today  tried all my engineering to get it work but could n't... its not available online as well,0
@NatalieGolding and awww!!! so would i  aha and yes she is haha LMAO. ANDDDD Sheila hancock - she is an ating LEGEND! x,0
woke up early.Just got a text @mfernanda05 so sad ,0
Think i might have to go to Wal-mart    -   I despise Wal-mart...... ,0
@zcrawford2  I've tried several times. Just look on ebay for a Powerbook (or iBook) G4 and I'll put some software on it for ja.,0
CSA bounty looks good, but now I have to clean the refridgerator. ,0
@DJTLaC doucher...  whatev's, i love school, i never wanna leave  ilyt,0
Back to back heavy vitamins and coffee was a bad idea ,0
The lady at the store gave me a soft pack of cigarettes today and i didn't notice until I got to work ,0
Working my way through a lot of e-mail and snail mail ,0
looking forward to the concert tonight!  keep your fingers crossed that I get some front row tix ~ otherwise it's the nosebleed section ,0
i'm actually going to by clips for my hair. but i guess i'll have to go with a orange one instead of a yellow... can't find any  oh well.,0
Almost finished ikea-ing the pool. Also finished -almost- all 6 crates of beer ,0
I dont know how to add photos on here except for my profile pic ,0
Randomly so tired ,0
oh noes, my friend's kitty is MISSING!! ,0
Back is still SO sore &amp; tense. Chiro did NOTHING for me this week. I see Robax in my near future. ,0
I hate headaches ,0
Just received my copy od Stephen Spender's Poems, 1st ed. tho 2nd printing      however, the finish the smell, the feel - words live,0
@MiissVee that's not funny. I scared  the last time I heard em I was in bk. Now that was scary!!!  n nj is too far for me.,0
dinner is on, bad weather for this weekend ,0
@hannah106 we don't have starbucks  but we have costa and they wouldn't let me in there :| they said it was a waste of money :'(,0
@ItsJoshAngel eggs and bacon.  white juice.,0
@ItsLa305 @MissDIMPLES529 nah ya get to see her more than I do ,0
my life is fucke up now  every thing family friends  gf .. ahhh ,0
At the cafe without my laptop or my bag :S I feel I'm lost  can't survive without my stuff ,0
Not til late fall  I'm so jealousss, ahh! Be safe and have the best time! I'll look you up when I get there ;) XX,0
@harleygold we're out in Illinois. It's callers ride 4 life. And now it's starting to rain ,0
@MrAntony well if i waitd behind i wud hav missd my bus!! n thn also i wud hav ben waitn evn lnger the next one  next time ill wait XD,0
Also mad because the insurance isn't paying for our lodging and food anymore. Stupid liars.  Dad is pissed.,0
is sad because she really wanted to go to the SF Science Museum but we didn't because today they let SF people go for FREE!!!! ,0
@SpringWestEnd Do you know which issue aneurin is in as i looked today and he isnt in it ,0
3 to 11. Heels aren't helping my toeee  it hurts!,0
missing theresa mucho mucho ,0
@jasicles Aww thats a shame  hahaha,0
falling on flat on your face is NOT fun ,0
wcbf where are youuuuuuu? ,0
myself and the cousin need a ride to tonight's performance. @zoophobic_, @ilovechowduh, @sunSHINE290 txt/call cell please ,0
I have a sore throat! Time to buy my secret weapon that is sucrets!!! Those always numb my throat  but other than that fml ,0
getting ready to board the plane to detroit. i just left my b.f.f. at the security check...i'm sad   *tori*,0
Had a awful dream lastnight. It was a nightmare. ,0
Just had arby's 4 lunch   glad it was free,,0
Hey @hawkcam poor thing   (hawkcam live &gt; http://ustre.am/2f9i),0
@phantomdata @albersm LOL, damn you. We should have had a script that resets it after you change it ,0
Lack of community= a lonely Cas... I kinda miss camp right now. ,0
@sam_i_amx94 Plus none of those phones are worth having without the internet. ,0
@JustShemaBaby is worn out frm lastnight. She made a late night run w/ me to K24 bcz I haven't been eating dinner bcz I b stuck n studios ,0
@Makinsey idk about the other 3! but there's a video from Alex on FOD that says it's too hard being away from his family  sad! but its ok!,0
i'm so tired ,0
Waiting at the bus stop like I said we would. Being dragged to a party I don't want to go to ,0
@RupertLP I took pictures but can't find my bloody connect-to-the-computer-thingie to post them   It was an absolutely brilliant walk!!,0
@auntchrisbronx not good ,0
the heart meds i need today wont be ready for pick up until monday  no good,0
I HATE YOUTUBE!!! cuz they SUSPENDED ME!!! and I was just getting POPULAR!!! ,0
headache ,0
is getting a quick oil change and some 7-11 coffee in Metrowest on the way to Brooksville for family time  #fb,0
today was last day for strawberries  but found great blueberries....what to do with them?,0
Cricket fever has gripped my family pa nd bro on phone talking bout match.....m feeling left out ,0
@Corrine_MaGomer I just dont know why I never got the email when I clicked the forgot password link  I'll have look into it at home,0
ian why no warm up in london? ,0
@SarahShackshaft Stop outruling mine. Big meano ,0
Goin to the dentist ,0
Won 8-1 today! no goals  but got like 2 or 3 assist,0
@girl_from_oz yepp, i will! bit busy at the momment, hence my neglection of chat ,0
@davidismyangel I KNOW! me too!  awwwww!,0
@cheynedelaney meanie ,0
@mcbelcastro PIDC!!!!!!! Where've u been kid?  Miss ya! xoxo,0
@WiIl_ man I wanted to go today too, but y'all don't have your dumb cards ,0
Flight Simulators are not my friend.    I'd be awesome if it wasn't for all the crashing.,0
@ChloeCuntbook  Boo!!  Nooooo!  Now I am sad!  I wanted to touch your butt  ,0
I don't feel well. I shouldn't have come to work ,0
Glad mom feels better after last night... Slept w/ puffy eyez,Woke up late and didn't get to run to the bank.  bout to eat a late lunch!,0
woke up early.Just got a text from @mfernanda05  i'm so sad ,0
@xMoonyx yup lol i'm gonna get addicted 2 it since i'm off skool &amp; its raining again in Ireland no more lovely weather!!! ,0
wish i could've been at the grove yesterday with my bestie but we both couldnt go  but we still luv u mitchell musso kinda jk,0
Another terrifying nightmare. It was nuclear winter. I freaked out. ,0
Selling the Camaro if anyone's interested... http://bit.ly/nYU16 A sad day indeed... ,0
@tylerhaganME Yes, Yes it does! i miss my other home!!  ROCK IT TODAY!!,0
I wish I was at the twilight event now.. ,0
@Day26KeKe i only bought one, lol i am poor, i feel like a bad fan ,0
I begin to doubt the potential of my friends and other close people... Or am I just self-centered? Future is nice - but without them ,0
Why is it raining?!! ,0
Finished Sarah's Key. ,0
@andyfortney // huh, so that's how it's going to be? ,0
@imtheirmama awww man  you pur him up to it. I know it. That is rude. Lol,0
@godspack haha, i feel exactly the same way!  sorry to hear you're sick too tho!    feel better soon!,0
@Soliee, don't worry! The iron needs to get out somehow.! Awh why are they being meanies? ,0
@melisaxoarchie he said it's too hard being away from his family!! ,0
I am watching Primeveal...last in the series ,0
@themichellee: lucky.  lol,0
@beccaofawesome  what happened?,0
Just put my first aid skills to work. Nathan got a nasty cut ,0
Fell asleep while playing Sims 3 last night and woke up to see my sim forgot to pay her bills and had her furniture repoed. ,0
@piratescribe Sounds that way ,0
OMG! Alex is not going on Summer Tour! What! What? I will miss him! ,0
22000 folks paid rs. 200 and ran in the 10K run. Just 200 came to protest for Nanda road. Ashamed of Bangalore. Wait till the trees go ,0
Was about to watch a trailer for Star Wars: The Old Republic when I am called away from the TV.  the text for &quot;Bioware&quot; looked pretty...,0
At the car dealership getting a oil change.. I hate waiting by myself ,0
Our little kitten went missing. I'm sure this will be seen as my fault. ,0
